timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bg_x,bg_y,bg_z,P_trace
1631512999.634921,-262.6635,-642.9530,-563.8193,-0.8829,-2.8136,-3.7932,-63.87,1.39,-85.77,0.000000,0.000000,0.000000,99972.822397
1631512999.744442,-262.7703,-643.2925,-564.2768,-0.8951,-2.8387,-3.8238,-64.32,1.96,-85.81,0.000000,0.000000,0.000000,99974.544079
1631512999.848132,-262.8556,-643.5623,-564.6399,-0.8632,-2.7258,-3.6660,-64.65,2.21,-86.13,0.000000,0.000000,0.000000,99979.551933
1631512999.932103,-262.9519,-643.8654,-565.0474,-0.8686,-2.7231,-3.6602,-65.02,2.31,-86.68,0.000000,0.000000,0.000000,99976.793292
1631513000.028207,-263.0692,-644.2313,-565.5394,-0.9129,-2.8363,-3.8141,-65.57,2.16,-87.39,0.000000,0.000000,0.000000,99973.041842
1631513000.141566,-263.1819,-644.5819,-566.0106,-0.9203,-2.8725,-3.8579,-65.96,1.64,-87.92,0.000000,0.000000,0.000000,99975.268111
1631513000.247546,-263.2734,-644.8686,-566.3954,-0.8848,-2.7789,-3.7274,-66.03,1.09,-88.25,0.000000,0.000000,0.000000,99979.681935
1631513000.335386,-263.3853,-645.2208,-566.8677,-0.9024,-2.8446,-3.8140,-66.05,0.55,-88.65,0.000000,0.000000,0.000000,99975.318078
1631513000.443389,-263.4813,-645.5237,-567.2738,-0.8838,-2.7929,-3.7450,-66.06,0.33,-89.09,0.000000,0.000000,0.000000,99978.957107
1631513000.536311,-263.5968,-645.8894,-567.7642,-0.9080,-2.8761,-3.8563,-66.06,0.33,-89.69,0.000000,0.000000,0.000000,99975.239428
1631513000.647508,-263.6956,-646.2028,-568.1846,-0.8905,-2.8266,-3.7964,-66.01,0.56,-90.12,0.000000,0.000000,0.000000,99979.154855
1631513000.742522,-263.7843,-646.4843,-568.5633,-0.8610,-2.7361,-3.6839,-66.07,0.90,-90.26,0.000000,0.000000,0.000000,99981.060995
1631513000.830138,-263.8971,-646.8434,-569.0470,-0.8872,-2.8291,-3.8115,-66.20,1.31,-90.09,0.000000,0.000000,0.000000,99976.223418
1631513000.941349,-264.0153,-647.2212,-569.5558,-0.9116,-2.9177,-3.9275,-66.17,1.68,-89.94,0.000000,0.000000,0.000000,99975.991083
1631513001.054681,-264.1034,-647.5032,-569.9355,-0.8739,-2.7955,-3.7655,-66.12,1.95,-90.01,0.000000,0.000000,0.000000,99982.040292
1631513001.140183,-264.1932,-647.7905,-570.3224,-0.8541,-2.7330,-3.6790,-66.23,2.22,-90.21,0.000000,0.000000,0.000000,99981.329072
1631513001.230085,-264.2987,-648.1280,-570.7766,-0.8731,-2.7892,-3.7534,-66.42,2.58,-90.61,0.000000,0.000000,0.000000,99978.404424
1631513001.335496,-264.4157,-648.5010,-571.2787,-0.9051,-2.8828,-3.8815,-66.70,2.94,-91.05,0.000000,0.000000,0.000000,99977.152049
1631513001.448818,-264.5184,-648.8290,-571.7201,-0.8931,-2.8566,-3.8446,-66.86,3.03,-91.28,0.000000,0.000000,0.000000,99980.342150
1631513001.547571,-264.6107,-649.1249,-572.1181,-0.8659,-2.7852,-3.7435,-66.84,2.84,-91.39,0.000000,0.000000,0.000000,99982.068497
1631513001.638336,-264.7100,-649.4443,-572.5475,-0.8679,-2.7845,-3.7455,-66.75,2.50,-91.43,0.000000,0.000000,0.000000,99980.639144
1631513001.737367,-264.8490,-649.8873,-573.1441,-0.9475,-3.0044,-4.0483,-66.68,1.98,-91.18,0.000000,0.000000,0.000000,99974.537127
1631513001.868906,-264.9165,-650.1006,-573.4315,-0.8629,-2.7221,-3.6669,-66.57,1.72,-90.91,0.000000,0.000000,0.000000,99987.486246
1631513001.933691,-265.0197,-650.4250,-573.8686,-0.8806,-2.7596,-3.7202,-66.33,1.27,-90.44,0.000000,0.000000,0.000000,99980.524392
1631513002.035789,-265.1113,-650.7117,-574.2549,-0.8668,-2.7136,-3.6542,-66.02,0.95,-90.12,0.000000,0.000000,0.000000,99982.822861
1631513002.126386,-265.2413,-651.1196,-574.8034,-0.9271,-2.9121,-3.9120,-65.44,0.67,-89.93,0.000000,0.000000,0.000000,99976.707520
1631513002.251017,-265.3393,-651.4273,-575.2169,-0.9039,-2.8415,-3.8186,-65.01,0.58,-89.95,0.000000,0.000000,0.000000,99982.897694
1631513002.343564,-265.4261,-651.7007,-575.5842,-0.8679,-2.7352,-3.6762,-64.78,0.56,-89.99,0.000000,0.000000,0.000000,99984.490241
1631513002.428438,-265.5375,-652.0527,-576.0569,-0.8901,-2.8212,-3.7837,-64.45,0.53,-90.06,0.000000,0.000000,0.000000,99980.299426
1631513002.537645,-265.6613,-652.4465,-576.5845,-0.9234,-2.9438,-3.9409,-63.85,0.49,-90.20,0.000000,0.000000,0.000000,99979.058236
1631513002.655303,-265.7442,-652.7109,-576.9386,-0.8704,-2.7786,-3.7249,-63.42,0.38,-90.20,0.000000,0.000000,0.000000,99985.881091
1631513002.735411,-265.8371,-653.0074,-577.3367,-0.8588,-2.7374,-3.6796,-63.19,0.20,-89.98,0.000000,0.000000,0.000000,99983.813969
1631513002.828353,-265.9482,-653.3609,-577.8123,-0.8865,-2.8199,-3.7955,-63.25,-0.14,-89.44,0.000000,0.000000,0.000000,99981.099977
1631513002.937999,-266.0704,-653.7492,-578.3351,-0.9233,-2.9310,-3.9469,-63.55,-0.54,-88.76,0.000000,0.000000,0.000000,99980.086119
1631513003.054330,-266.1692,-654.0631,-578.7573,-0.9003,-2.8655,-3.8487,-63.62,-0.91,-88.35,0.000000,0.000000,0.000000,99984.076085
1631513003.148028,-266.2486,-654.3159,-579.0965,-0.8537,-2.7138,-3.6395,-63.34,-1.15,-88.27,0.000000,0.000000,0.000000,99986.684125
1631513003.226571,-266.3659,-654.6878,-579.5957,-0.8993,-2.8454,-3.8236,-63.10,-1.39,-88.20,0.000000,0.000000,0.000000,99980.713657
1631513003.341759,-266.4822,-655.0550,-580.0899,-0.9207,-2.9055,-3.9161,-63.15,-1.57,-87.98,0.000000,0.000000,0.000000,99981.889254
1631513003.451847,-266.5766,-655.3529,-580.4917,-0.8912,-2.8150,-3.7954,-63.17,-1.77,-87.58,0.000000,0.000000,0.000000,99985.385638
1631513003.542018,-266.6760,-655.6667,-580.9149,-0.8857,-2.7901,-3.7653,-63.03,-2.01,-87.06,0.000000,0.000000,0.000000,99984.441187
1631513003.638754,-266.7876,-656.0172,-581.3883,-0.9059,-2.8426,-3.8426,-62.87,-2.28,-86.43,0.000000,0.000000,0.000000,99982.885008
1631513003.746102,-266.9063,-656.3900,-581.8924,-0.9277,-2.9147,-3.9394,-62.61,-2.61,-85.85,0.000000,0.000000,0.000000,99982.349350
1631513003.857780,-266.9932,-656.6631,-582.2613,-0.8835,-2.7787,-3.7517,-62.32,-2.76,-85.61,0.000000,0.000000,0.000000,99986.907204
1631513003.940919,-267.0889,-656.9643,-582.6678,-0.8718,-2.7500,-3.7101,-61.96,-2.81,-85.48,0.000000,0.000000,0.000000,99985.317729
1631513004.035092,-267.2024,-657.3238,-583.1521,-0.8955,-2.8427,-3.8259,-61.52,-2.68,-85.47,0.000000,0.000000,0.000000,99982.912094
1631513004.145853,-267.3348,-657.7454,-583.7189,-0.9407,-3.0012,-4.0315,-61.14,-2.31,-85.40,0.000000,0.000000,0.000000,99981.150231
1631513004.269987,-267.4298,-658.0496,-584.1274,-0.8970,-2.8854,-3.8726,-61.02,-1.99,-85.17,0.000000,0.000000,0.000000,99986.578179
1631513004.359505,-267.5104,-658.3092,-584.4757,-0.8480,-2.7334,-3.6674,-60.96,-1.66,-84.88,0.000000,0.000000,0.000000,99988.056019
1631513004.439600,-267.5970,-658.5885,-584.8505,-0.8302,-2.6782,-3.5958,-60.82,-1.36,-84.45,0.000000,0.000000,0.000000,99986.815310
1631513004.528852,-267.7238,-658.9975,-585.3999,-0.8958,-2.8886,-3.8801,-60.59,-1.11,-83.65,0.000000,0.000000,0.000000,99981.487943
1631513004.655147,-267.8209,-659.3101,-585.8198,-0.8828,-2.8378,-3.8111,-60.62,-0.96,-83.02,0.000000,0.000000,0.000000,99986.122382
1631513004.749571,-267.9055,-659.5815,-586.1840,-0.8535,-2.7325,-3.6650,-60.79,-0.73,-82.70,0.000000,0.000000,0.000000,99987.646545
1631513004.833945,-268.0099,-659.9145,-586.6304,-0.8748,-2.7846,-3.7327,-60.96,-0.23,-82.53,0.000000,0.000000,0.000000,99984.948182
1631513004.938044,-268.1702,-660.4219,-587.3106,-0.9901,-3.1174,-4.1784,-61.17,0.77,-82.68,0.000000,0.000000,0.000000,99978.968378
1631513005.085412,-268.2245,-660.5933,-587.5401,-0.8592,-2.7183,-3.6359,-61.02,1.13,-82.93,0.000000,0.000000,0.000000,99992.740561
1631513005.250153,-268.2994,-660.8316,-587.8585,-0.8120,-2.5931,-3.4634,-61.02,1.71,-83.19,0.000000,0.000000,0.000000,99989.126648
1631513005.327876,-268.3957,-661.1408,-588.2713,-0.8245,-2.6593,-3.5475,-61.27,2.59,-83.61,0.000000,0.000000,0.000000,99985.925840
1631513005.429415,-268.5181,-661.5370,-588.7995,-0.8809,-2.8562,-3.8084,-61.75,3.67,-84.20,0.000000,0.000000,0.000000,99983.097405
1631513005.552850,-268.6023,-661.8110,-589.1648,-0.8398,-2.7433,-3.6572,-62.05,4.21,-84.53,0.000000,0.000000,0.000000,99988.501880
1631513005.637595,-268.6945,-662.1124,-589.5666,-0.8364,-2.7275,-3.6350,-62.40,4.49,-84.80,0.000000,0.000000,0.000000,99987.161020
1631513005.732800,-268.7954,-662.4395,-590.0025,-0.8585,-2.7660,-3.6868,-62.80,4.48,-84.91,0.000000,0.000000,0.000000,99986.206550
1631513005.835547,-268.9342,-662.8819,-590.5919,-0.9478,-2.9963,-3.9890,-63.43,4.16,-84.84,0.000000,0.000000,0.000000,99982.361740
1631513005.967471,-269.0168,-663.1417,-590.9377,-0.8951,-2.8051,-3.7334,-63.91,3.88,-84.72,0.000000,0.000000,0.000000,99989.613105
1631513006.045165,-269.1046,-663.4162,-591.3033,-0.8696,-2.7130,-3.6148,-64.56,3.59,-84.38,0.000000,0.000000,0.000000,99988.665435
1631513006.131285,-269.2241,-663.7883,-591.7992,-0.9127,-2.8415,-3.7865,-65.46,3.38,-83.56,0.000000,0.000000,0.000000,99984.965628
1631513006.246655,-269.3279,-664.1110,-592.2290,-0.9105,-2.8295,-3.7641,-66.04,3.49,-82.50,0.000000,0.000000,0.000000,99987.163827
1631513006.344999,-269.4197,-664.3976,-592.6094,-0.8807,-2.7623,-3.6617,-66.47,3.88,-81.52,0.000000,0.000000,0.000000,99988.403549
1631513006.433676,-269.5145,-664.6971,-593.0056,-0.8653,-2.7494,-3.6295,-66.94,4.54,-80.87,0.000000,0.000000,0.000000,99987.800855
1631513006.527571,-269.6327,-665.0747,-593.5030,-0.9002,-2.8838,-3.7955,-67.30,5.50,-80.50,0.000000,0.000000,0.000000,99985.223263
1631513006.642936,-269.7409,-665.4218,-593.9597,-0.9028,-2.9006,-3.8141,-67.17,6.41,-80.37,0.000000,0.000000,0.000000,99986.895693
1631513006.746556,-269.8378,-665.7334,-594.3692,-0.8838,-2.8471,-3.7421,-66.93,7.28,-80.39,0.000000,0.000000,0.000000,99988.191499
1631513006.840303,-269.9324,-666.0392,-594.7713,-0.8655,-2.8044,-3.6878,-66.88,8.18,-80.69,0.000000,0.000000,0.000000,99988.316333
1631513006.933874,-270.0382,-666.3835,-595.2243,-0.8718,-2.8471,-3.7486,-67.33,9.11,-81.47,0.000000,0.000000,0.000000,99987.069212
1631513007.038974,-270.1617,-666.7868,-595.7562,-0.9105,-2.9657,-3.9193,-68.40,9.62,-82.69,0.000000,0.000000,0.000000,99985.609503
1631513007.158408,-270.2509,-667.0747,-596.1373,-0.8825,-2.8241,-3.7414,-68.96,9.35,-83.04,0.000000,0.000000,0.000000,99989.766813
1631513007.244586,-270.3471,-667.3804,-596.5426,-0.8767,-2.7751,-3.6817,-69.05,8.58,-82.83,0.000000,0.000000,0.000000,99988.808363
1631513007.339012,-270.4615,-667.7434,-597.0245,-0.8967,-2.8559,-3.7921,-68.85,7.20,-82.27,0.000000,0.000000,0.000000,99986.870643
1631513007.450171,-270.5888,-668.1513,-597.5660,-0.9276,-2.9856,-3.9610,-68.74,5.65,-81.78,0.000000,0.000000,0.000000,99985.810496
1631513007.570447,-270.6737,-668.4255,-597.9297,-0.8723,-2.8280,-3.7484,-68.83,4.79,-81.61,0.000000,0.000000,0.000000,99990.303708
1631513007.652238,-270.7565,-668.6950,-598.2869,-0.8342,-2.7211,-3.6071,-69.04,4.13,-81.46,0.000000,0.000000,0.000000,99990.137260
1631513007.736332,-270.8550,-669.0169,-598.7136,-0.8424,-2.7571,-3.6532,-69.42,3.68,-81.23,0.000000,0.000000,0.000000,99988.201575
1631513007.837754,-270.9614,-669.3649,-599.1741,-0.8662,-2.8273,-3.7389,-69.78,3.55,-81.01,0.000000,0.000000,0.000000,99987.545679
1631513007.945185,-271.0449,-669.6370,-599.5336,-0.8371,-2.7292,-3.6017,-69.88,3.69,-80.92,0.000000,0.000000,0.000000,99990.168778
1631513008.029996,-271.1551,-669.9964,-600.0074,-0.8690,-2.8358,-3.7360,-69.80,4.11,-80.95,0.000000,0.000000,0.000000,99987.210031
1631513008.141261,-271.2616,-670.3448,-600.4662,-0.8770,-2.8730,-3.7845,-69.55,4.63,-81.01,0.000000,0.000000,0.000000,99988.034391
1631513008.246547,-271.3652,-670.6857,-600.9155,-0.8711,-2.8805,-3.7966,-69.21,5.12,-81.11,0.000000,0.000000,0.000000,99988.475253
1631513008.348887,-271.4768,-671.0567,-601.4046,-0.8804,-2.9386,-3.8743,-68.81,5.44,-81.47,0.000000,0.000000,0.000000,99987.705822
1631513008.458867,-271.5484,-671.2965,-601.7207,-0.8157,-2.7350,-3.6044,-68.61,5.54,-81.93,0.000000,0.000000,0.000000,99991.792429
1631513008.532228,-271.6444,-671.6193,-602.1461,-0.8214,-2.7674,-3.6495,-68.55,5.63,-82.64,0.000000,0.000000,0.000000,99988.811121
1631513008.633442,-271.7408,-671.9454,-602.5763,-0.8216,-2.7895,-3.6806,-68.66,5.74,-83.13,0.000000,0.000000,0.000000,99988.948128
1631513008.734755,-271.8408,-672.2853,-603.0246,-0.8322,-2.8300,-3.7291,-68.84,5.88,-83.38,0.000000,0.000000,0.000000,99988.630517
1631513008.839155,-271.9471,-672.6448,-603.4977,-0.8603,-2.8898,-3.7991,-68.82,5.98,-83.61,0.000000,0.000000,0.000000,99988.193248
1631513008.947566,-272.0278,-672.9135,-603.8508,-0.8346,-2.7566,-3.6220,-68.64,6.02,-83.86,0.000000,0.000000,0.000000,99991.037293
1631513009.030014,-272.1300,-673.2472,-604.2892,-0.8652,-2.8011,-3.6795,-68.33,6.08,-84.23,0.000000,0.000000,0.000000,99988.755710
1631513009.133626,-272.2307,-673.5707,-604.7141,-0.8797,-2.8110,-3.6915,-68.14,6.11,-84.72,0.000000,0.000000,0.000000,99989.184071
1631513009.233169,-272.3365,-673.9072,-605.1559,-0.8959,-2.8390,-3.7278,-68.14,6.10,-85.30,0.000000,0.000000,0.000000,99988.938943
1631513009.335952,-272.4360,-674.2222,-605.5697,-0.8898,-2.8137,-3.6982,-68.22,6.07,-85.60,0.000000,0.000000,0.000000,99989.733766
1631513009.432265,-272.5731,-674.6566,-606.1408,-0.9482,-3.0163,-3.9645,-68.47,6.13,-85.85,0.000000,0.000000,0.000000,99986.404889
1631513009.560402,-272.6612,-674.9380,-606.5104,-0.8949,-2.8618,-3.7584,-68.77,6.28,-86.08,0.000000,0.000000,0.000000,99991.219138
1631513009.643363,-272.7508,-675.2246,-606.8870,-0.8673,-2.7737,-3.6465,-69.19,6.49,-86.30,0.000000,0.000000,0.000000,99990.795042
1631513009.731386,-272.8687,-675.6017,-607.3834,-0.9016,-2.8867,-3.8025,-69.78,6.70,-86.32,0.000000,0.000000,0.000000,99988.113386
1631513009.846156,-273.0018,-676.0303,-607.9483,-0.9381,-3.0408,-4.0098,-70.56,6.62,-86.49,0.000000,0.000000,0.000000,99987.205480
1631513009.970614,-273.0843,-676.2993,-608.3032,-0.8705,-2.8512,-3.7607,-71.24,6.37,-86.88,0.000000,0.000000,0.000000,99991.873362
1631513010.049836,-273.1730,-676.5907,-608.6873,-0.8449,-2.7762,-3.6586,-71.95,6.05,-87.37,0.000000,0.000000,0.000000,99990.871828
1631513010.139414,-273.2784,-676.9357,-609.1419,-0.8672,-2.8282,-3.7265,-72.38,5.68,-87.66,0.000000,0.000000,0.000000,99989.268932
1631513010.245603,-273.3798,-677.2654,-609.5765,-0.8708,-2.8294,-3.7307,-72.36,5.40,-87.53,0.000000,0.000000,0.000000,99989.887986
1631513010.346277,-273.4787,-677.5873,-610.0012,-0.8654,-2.8173,-3.7180,-72.22,5.22,-87.15,0.000000,0.000000,0.000000,99990.138506
1631513010.444778,-273.5678,-677.8773,-610.3839,-0.8449,-2.7507,-3.6328,-72.21,5.13,-86.71,0.000000,0.000000,0.000000,99991.018130
1631513010.534862,-273.6631,-678.1878,-610.7942,-0.8427,-2.7495,-3.6330,-72.28,4.98,-86.25,0.000000,0.000000,0.000000,99990.351607
1631513010.632393,-273.7926,-678.6118,-611.3545,-0.8990,-2.9534,-3.9023,-72.36,4.67,-85.64,0.000000,0.000000,0.000000,99987.468520
1631513010.760188,-273.8855,-678.9169,-611.7575,-0.8718,-2.8613,-3.7776,-72.36,4.42,-85.04,0.000000,0.000000,0.000000,99991.058057
1631513010.851022,-273.9700,-679.1941,-612.1232,-0.8406,-2.7572,-3.6361,-72.36,4.22,-84.47,0.000000,0.000000,0.000000,99991.580530
1631513010.936452,-274.0675,-679.5143,-612.5450,-0.8456,-2.7818,-3.6600,-72.39,3.98,-84.04,0.000000,0.000000,0.000000,99990.140285
1631513011.036274,-274.1803,-679.8855,-613.0328,-0.8787,-2.8882,-3.7931,-72.47,3.69,-84.11,0.000000,0.000000,0.000000,99988.931422
1631513011.149038,-274.2734,-680.1906,-613.4335,-0.8657,-2.8251,-3.7105,-72.45,3.51,-84.46,0.000000,0.000000,0.000000,99990.994123
1631513011.241427,-274.3800,-680.5368,-613.8885,-0.8829,-2.8621,-3.7633,-72.18,3.55,-84.75,0.000000,0.000000,0.000000,99989.822880
1631513011.346471,-274.4681,-680.8221,-614.2637,-0.8572,-2.7732,-3.6487,-71.84,3.80,-84.83,0.000000,0.000000,0.000000,99991.517671
1631513011.434107,-274.5937,-681.2284,-614.7988,-0.9096,-2.9399,-3.8763,-71.46,4.30,-84.85,0.000000,0.000000,0.000000,99988.269746
1631513011.556436,-274.6731,-681.4850,-615.1373,-0.8538,-2.7664,-3.6493,-71.40,4.73,-84.75,0.000000,0.000000,0.000000,99992.522662
1631513011.634452,-274.7763,-681.8195,-615.5785,-0.8688,-2.8095,-3.7051,-71.54,5.33,-84.47,0.000000,0.000000,0.000000,99990.106344
1631513011.737964,-274.8812,-682.1579,-616.0246,-0.8815,-2.8425,-3.7462,-71.84,5.82,-84.32,0.000000,0.000000,0.000000,99990.136645
1631513011.841303,-274.9849,-682.4924,-616.4654,-0.8847,-2.8534,-3.7588,-72.22,6.12,-84.53,0.000000,0.000000,0.000000,99990.384400
1631513011.942711,-275.0837,-682.8110,-616.8851,-0.8776,-2.8284,-3.7265,-72.69,6.39,-84.81,0.000000,0.000000,0.000000,99990.879602
1631513012.039618,-275.1868,-683.1430,-617.3224,-0.8826,-2.8389,-3.7397,-73.09,6.79,-84.77,0.000000,0.000000,0.000000,99990.506852
1631513012.140764,-275.2757,-683.4290,-617.6991,-0.8568,-2.7622,-3.6369,-73.46,7.29,-84.51,0.000000,0.000000,0.000000,99991.704932
1631513012.229148,-275.4188,-683.8923,-618.3086,-0.9369,-3.0402,-3.9965,-74.18,8.14,-84.36,0.000000,0.000000,0.000000,99987.202881
1631513012.366174,-275.5000,-684.1556,-618.6543,-0.8775,-2.8436,-3.7312,-74.60,8.58,-84.59,0.000000,0.000000,0.000000,99992.747515
1631513012.443815,-275.5874,-684.4387,-619.0256,-0.8526,-2.7606,-3.6181,-74.96,9.05,-84.97,0.000000,0.000000,0.000000,99991.873135
1631513012.531259,-275.6824,-684.7467,-619.4291,-0.8502,-2.7580,-3.6133,-75.26,9.52,-85.44,0.000000,0.000000,0.000000,99991.093748
1631513012.627647,-275.8104,-685.1637,-619.9755,-0.9017,-2.9548,-3.8714,-75.58,10.09,-85.97,0.000000,0.000000,0.000000,99988.508821
1631513012.753156,-275.9059,-685.4782,-620.3874,-0.8734,-2.8833,-3.7769,-75.84,10.54,-86.12,0.000000,0.000000,0.000000,99991.490274
1631513012.846347,-275.9910,-685.7592,-620.7553,-0.8431,-2.7808,-3.6390,-76.08,10.95,-86.15,0.000000,0.000000,0.000000,99992.135246
1631513012.932247,-276.0851,-686.0692,-621.1606,-0.8432,-2.7766,-3.6274,-76.33,11.32,-86.23,0.000000,0.000000,0.000000,99991.184853
1631513013.028622,-276.2245,-686.5286,-621.7601,-0.9220,-3.0437,-3.9688,-76.75,11.53,-86.74,0.000000,0.000000,0.000000,99987.684508
1631513013.164099,-276.3011,-686.7820,-622.0905,-0.8537,-2.8274,-3.6867,-77.02,11.33,-87.38,0.000000,0.000000,0.000000,99993.220179
1631513013.239030,-276.3979,-687.1036,-622.5102,-0.8459,-2.8205,-3.6840,-77.37,10.78,-88.41,0.000000,0.000000,0.000000,99991.188522
1631513013.337384,-276.4952,-687.4285,-622.9352,-0.8454,-2.8183,-3.6911,-77.73,9.98,-89.49,0.000000,0.000000,0.000000,99991.160704
1631513013.436896,-276.6181,-687.8366,-623.4706,-0.8954,-2.9604,-3.8899,-78.16,8.73,-90.68,0.000000,0.000000,0.000000,99989.310864
1631513013.558445,-276.7032,-688.1174,-623.8402,-0.8534,-2.8151,-3.7086,-78.40,7.73,-91.16,0.000000,0.000000,0.000000,99992.630865
1631513013.642726,-276.8077,-688.4625,-624.2953,-0.8608,-2.8478,-3.7589,-78.70,6.53,-91.20,0.000000,0.000000,0.000000,99990.821002
1631513013.747910,-276.8993,-688.7664,-624.6969,-0.8393,-2.7920,-3.6908,-79.04,5.46,-90.96,0.000000,0.000000,0.000000,99991.894584
1631513013.841125,-277.0201,-689.1690,-625.2293,-0.8796,-2.9356,-3.8823,-79.51,4.02,-90.42,0.000000,0.000000,0.000000,99989.552627
1631513013.962116,-277.1126,-689.4779,-625.6383,-0.8539,-2.8523,-3.7801,-79.82,2.93,-89.79,0.000000,0.000000,0.000000,99992.013256
1631513014.054501,-277.1865,-689.7252,-625.9661,-0.8031,-2.6930,-3.5686,-80.06,2.18,-89.28,0.000000,0.000000,0.000000,99993.268259
1631513014.131847,-277.2876,-690.0648,-626.4155,-0.8260,-2.7778,-3.6709,-80.16,1.55,-89.08,0.000000,0.000000,0.000000,99990.676864
1631513014.238839,-277.4079,-690.4678,-626.9477,-0.8799,-2.9337,-3.8747,-79.68,1.49,-89.26,0.000000,0.000000,0.000000,99989.522856
1631513014.360219,-277.4876,-690.7316,-627.2965,-0.8414,-2.7658,-3.6618,-78.95,1.93,-89.15,0.000000,0.000000,0.000000,99993.136925
1631513014.440482,-277.5748,-691.0165,-627.6744,-0.8305,-2.7045,-3.5932,-78.10,2.60,-88.67,0.000000,0.000000,0.000000,99992.310892
1631513014.530590,-277.6786,-691.3539,-628.1234,-0.8524,-2.7716,-3.6931,-77.34,3.48,-87.63,0.000000,0.000000,0.000000,99990.900642
1631513014.636851,-277.7879,-691.7100,-628.5982,-0.8736,-2.8496,-3.7998,-77.04,4.43,-86.39,0.000000,0.000000,0.000000,99990.593450
1631513014.746082,-277.8906,-692.0450,-629.0444,-0.8773,-2.8604,-3.8052,-77.21,5.40,-85.35,0.000000,0.000000,0.000000,99991.229887
1631513014.847409,-277.9779,-692.3298,-629.4226,-0.8489,-2.7754,-3.6813,-77.51,6.27,-84.65,0.000000,0.000000,0.000000,99992.434413
1631513014.934867,-278.0900,-692.6984,-629.9104,-0.8723,-2.8831,-3.8097,-77.88,7.31,-84.24,0.000000,0.000000,0.000000,99990.335288
1631513015.047098,-278.1854,-693.0150,-630.3283,-0.8562,-2.8481,-3.7556,-78.16,8.11,-84.27,0.000000,0.000000,0.000000,99991.807302
1631513015.142600,-278.2860,-693.3499,-630.7698,-0.8586,-2.8580,-3.7663,-78.31,8.85,-84.40,0.000000,0.000000,0.000000,99991.360928
1631513015.243950,-278.3731,-693.6396,-631.1515,-0.8362,-2.7775,-3.6626,-78.29,9.39,-84.40,0.000000,0.000000,0.000000,99992.459663
1631513015.332887,-278.4671,-693.9508,-631.5620,-0.8383,-2.7718,-3.6559,-78.29,9.91,-84.28,0.000000,0.000000,0.000000,99991.781688
1631513015.429777,-278.6065,-694.4095,-632.1671,-0.9251,-3.0317,-3.9988,-78.42,10.47,-83.96,0.000000,0.000000,0.000000,99988.539190
1631513015.565467,-278.6724,-694.6253,-632.4514,-0.8417,-2.7483,-3.6205,-78.51,10.64,-83.70,0.000000,0.000000,0.000000,99994.490887
1631513015.630374,-278.7820,-694.9822,-632.9209,-0.8742,-2.8449,-3.7368,-78.55,10.76,-83.28,0.000000,0.000000,0.000000,99990.671157
1631513015.740356,-278.8741,-695.2821,-633.3145,-0.8578,-2.7947,-3.6644,-78.55,10.74,-83.07,0.000000,0.000000,0.000000,99992.213560
1631513015.832333,-278.9950,-695.6770,-633.8318,-0.8986,-2.9400,-3.8502,-78.62,10.64,-83.01,0.000000,0.000000,0.000000,99989.997151
1631513015.950847,-279.0848,-695.9716,-634.2178,-0.8630,-2.8420,-3.7235,-78.70,10.54,-83.18,0.000000,0.000000,0.000000,99992.557370
1631513016.039080,-279.1882,-696.3145,-634.6673,-0.8624,-2.8737,-3.7695,-78.60,10.38,-83.65,0.000000,0.000000,0.000000,99991.290008
1631513016.142620,-279.2758,-696.6073,-635.0517,-0.8360,-2.7987,-3.6768,-78.45,10.25,-84.34,0.000000,0.000000,0.000000,99992.493368
1631513016.231944,-279.3946,-697.0037,-635.5730,-0.8853,-2.9392,-3.8691,-78.42,10.19,-85.35,0.000000,0.000000,0.000000,99990.089340
1631513016.350834,-279.4924,-697.3263,-635.9979,-0.8789,-2.8817,-3.7988,-78.35,10.20,-85.88,0.000000,0.000000,0.000000,99992.091348
1631513016.446670,-279.5747,-697.5952,-636.3528,-0.8430,-2.7489,-3.6312,-78.33,10.26,-86.03,0.000000,0.000000,0.000000,99993.188526
1631513016.529432,-279.6839,-697.9502,-636.8224,-0.8716,-2.8306,-3.7473,-78.52,10.26,-86.16,0.000000,0.000000,0.000000,99990.995660
1631513016.639116,-279.8242,-698.4052,-637.4253,-0.9416,-3.0504,-4.0442,-79.12,10.09,-86.32,0.000000,0.000000,0.000000,99989.124452
1631513016.772082,-279.8650,-698.5378,-637.6012,-0.7966,-2.5961,-3.4458,-79.37,9.95,-86.40,0.000000,0.000000,0.000000,99996.637411
1631513016.938833,-279.9524,-698.8246,-637.9823,-0.7934,-2.6174,-3.4804,-79.95,9.72,-86.49,0.000000,0.000000,0.000000,99992.239843
1631513017.033814,-280.0397,-699.1142,-638.3675,-0.7925,-2.6362,-3.5085,-80.50,9.63,-86.48,0.000000,0.000000,0.000000,99992.217204
1631513017.128974,-280.1528,-699.4915,-638.8697,-0.8426,-2.8147,-3.7449,-81.25,9.71,-86.46,0.000000,0.000000,0.000000,99990.268362
1631513017.248026,-280.2439,-699.7959,-639.2743,-0.8321,-2.7817,-3.6939,-81.95,9.85,-86.61,0.000000,0.000000,0.000000,99992.298475
1631513017.342047,-280.3234,-700.0615,-639.6268,-0.8034,-2.6866,-3.5636,-82.57,9.94,-86.87,0.000000,0.000000,0.000000,99993.147197
